Date,CardID,Price
2024-01-11,612,0.007
2024-01-12,612,0.008
2024-01-13,612,0.008
2024-01-14,612,0.007
2024-01-15,612,0.007
2024-01-16,612,0.006
2024-01-17,612,0.007
2024-01-18,612,0.007
2024-01-19,612,0.006
2024-01-20,612,0.007
2024-01-21,612,0.006
2024-01-22,612,0.006
2024-01-23,612,0.006
2024-01-24,612,0.006
2024-01-25,612,0.006
2024-01-26,612,0.007
2024-01-27,612,0.007
2024-01-01,347,0.003
2024-01-02,347,0.003
2024-01-03,347,0.003
2024-01-04,347,0.004
2024-01-05,347,0.003
2024-01-06,347,0.003
2024-01-07,347,0.003
2024-01-08,347,0.004
2024-01-09,347,0.003
2024-01-10,347,0.003
2024-01-11,347,0.004
2024-01-12,347,0.005
2024-01-13,347,0.005
2024-01-14,347,0.004
2024-01-15,347,0.003
2024-01-16,347,0.003
2024-01-17,347,0.003
2024-01-18,347,0.003
2024-01-19,347,0.003
2024-01-20,347,0.003
2024-01-21,347,0.003
2024-01-22,347,0.003
2024-01-23,347,0.003
2024-01-24,347,0.003
2024-01-25,347,0.003
2024-01-26,347,0.003
2024-01-27,347,0.003
2024-01-01,1271,0.07
2024-01-02,1271,0.06
2024-01-03,1271,0.05
2024-01-04,1271,0.05
2024-01-05,1271,0.05
2024-01-06,1271,0.04
2024-01-07,1271,0.04
2024-01-08,1271,0.03
2024-01-09,1271,0.02
2024-01-10,1271,0.02
2024-01-11,1271,0.02
2024-01-12,1271,0.01
2024-01-13,1271,0.01
2024-01-14,1271,0.01
2024-01-15,1271,0.009
2024-01-16,1271,0.008
2024-01-17,1271,0.008
2024-01-18,1271,0.009
2024-01-19,1271,0.009
2024-01-20,1271,0.009
2024-01-21,1271,0.008
2024-01-22,1271,0.007
2024-01-23,1271,0.007
2024-01-24,1271,0.007
2024-01-25,1271,0.007
2024-01-26,1271,0.007
2024-01-27,1271,0.007
2024-01-01,1307,0.36
2024-01-02,1307,0.36
2024-01-03,1307,0.36
2024-01-04,1307,0.3
2024-01-05,1307,0.26
2024-01-06,1307,0.26
2024-01-07,1307,0.26
2024-01-08,1307,0.26
2024-01-09,1307,0.26
2024-01-10,1307,0.25
2024-01-11,1307,0.23
2024-01-12,1307,0.23
2024-01-13,1307,0.23
2024-01-14,1307,0.23
2024-01-15,1307,0.23
2024-01-16,1307,0.23
2024-01-17,1307,0.23
2024-01-18,1307,0.23
2024-01-19,1307,0.23
2024-01-20,1307,0.23
2024-01-21,1307,0.23
2024-01-22,1307,0.23
2024-01-23,1307,0.23
2024-01-24,1307,0.23
2024-01-25,1307,0.24
2024-01-26,1307,0.27
2024-01-27,1307,0.27
2024-01-01,711,0.01
2024-01-02,711,0.02
2024-01-03,711,0.02
2024-01-04,711,0.02
2024-01-05,711,0.01
2024-01-06,711,0.01
2024-01-07,711,0.009
2024-01-08,711,0.009
2024-01-09,711,0.009
2024-01-10,711,0.01
2024-01-11,711,0.01
2024-01-12,711,0.01
2024-01-13,711,0.01
2024-01-14,711,0.01
2024-01-15,711,0.009
2024-01-16,711,0.009
2024-01-17,711,0.009
2024-01-18,711,0.009
2024-01-19,711,0.008
2024-01-20,711,0.009
2024-01-21,711,0.009
2024-01-22,711,0.008
2024-01-23,711,0.009
2024-01-24,711,0.01
2024-01-25,711,0.01
2024-01-26,711,0.009
2024-01-27,711,0.009
2024-01-01,709,0.01
2024-01-02,709,0.02
2024-01-03,709,0.03
2024-01-04,709,0.03
2024-01-05,709,0.02
2024-01-06,709,0.02
2024-01-07,709,0.02
2024-01-08,709,0.03
2024-01-09,709,0.02
2024-01-10,709,0.02
2024-01-11,709,0.03
2024-01-12,709,0.03
2024-01-13,709,0.03
2024-01-14,709,0.03
2024-01-15,709,0.02
2024-01-16,709,0.02
2024-01-17,709,0.02
2024-01-18,709,0.02
2024-01-19,709,0.01
2024-01-20,709,0.02
2024-01-21,709,0.01
2024-01-22,709,0.01
2024-01-23,709,0.02
2024-01-24,709,0.03
2024-01-25,709,0.03
2024-01-26,709,0.03
2024-01-27,709,0.03
2024-01-01,948,0.006
2024-01-02,948,0.006
2024-01-03,948,0.006
2024-01-04,948,0.006
2024-01-05,948,0.006
2024-01-06,948,0.006
2024-01-07,948,0.007
2024-01-08,948,0.008
2024-01-09,948,0.008
2024-01-10,948,0.007
2024-01-11,948,0.007
2024-01-12,948,0.007
2024-01-13,948,0.007
2024-01-14,948,0.007
2024-01-15,948,0.006
2024-01-16,948,0.006
2024-01-17,948,0.007
2024-01-18,948,0.007
2024-01-19,948,0.007
2024-01-20,948,0.006
2024-01-21,948,0.006
2024-01-22,948,0.007
2024-01-23,948,0.007
2024-01-24,948,0.007
2024-01-25,948,0.007
2024-01-26,948,0.006
2024-01-27,948,0.006
2024-01-01,1600,0.002
2024-01-02,1600,0.002
2024-01-03,1600,0.002
2024-01-04,1600,0.002
2024-01-05,1600,0.002
2024-01-06,1600,0.002
2024-01-07,1600,0.002
2024-01-08,1600,0.002
2024-01-09,1600,0.002
2024-01-10,1600,0.002
2024-01-11,1600,0.002
2024-01-12,1600,0.002
2024-01-13,1600,0.002
2024-01-14,1600,0.002
2024-01-15,1600,0.002
2024-01-16,1600,0.002
2024-01-17,1600,0.002
2024-01-18,1600,0.002
2024-01-19,1600,0.002
2024-01-20,1600,0.002
2024-01-21,1600,0.002
2024-01-22,1600,0.002
2024-01-23,1600,0.002
2024-01-24,1600,0.002
2024-01-25,1600,0.002
2024-01-26,1600,0.002
2024-01-27,1600,0.002
2024-01-01,2080,0.006
2024-01-02,2080,0.006
2024-01-03,2080,0.006
2024-01-04,2080,0.006
2024-01-05,2080,0.006
2024-01-06,2080,0.006
2024-01-07,2080,0.006
2024-01-08,2080,0.006
2024-01-09,2080,0.006
2024-01-10,2080,0.006
2024-01-11,2080,0.006
2024-01-12,2080,0.006
2024-01-13,2080,0.006
2024-01-14,2080,0.006
2024-01-15,2080,0.006
2024-01-16,2080,0.006
2024-01-17,2080,0.006
2024-01-18,2080,0.006
2024-01-19,2080,0.006
2024-01-20,2080,0.006
2024-01-21,2080,0.006
2024-01-22,2080,0.006
2024-01-23,2080,0.006
2024-01-24,2080,0.006
2024-01-25,2080,0.006
2024-01-26,2080,0.006
2024-01-27,2080,0.006
2024-01-01,1937,0.73
2024-01-02,1937,0.78
2024-01-03,1937,0.81
2024-01-04,1937,0.7
2024-01-05,1937,0.56
2024-01-06,1937,0.49
2024-01-07,1937,0.61
2024-01-08,1937,0.65
2024-01-09,1937,0.59
2024-01-10,1937,0.54
2024-01-11,1937,0.51
2024-01-12,1937,0.52
2024-01-13,1937,0.52
2024-01-14,1937,0.51
2024-01-15,1937,0.46
2024-01-16,1937,0.46
2024-01-17,1937,0.43
2024-01-18,1937,0.41
2024-01-19,1937,0.49
2024-01-20,1937,0.66
2024-01-21,1937,0.46
2024-01-22,1937,0.48
2024-01-23,1937,0.42
2024-01-24,1937,0.29
2024-01-25,1937,0.25
2024-01-26,1937,0.26
2024-01-27,1937,0.26
2024-01-01,1604,0.007
2024-01-02,1604,0.007
2024-01-03,1604,0.007
2024-01-04,1604,0.008
2024-01-05,1604,0.008
2024-01-06,1604,0.007
2024-01-07,1604,0.007
2024-01-08,1604,0.008
2024-01-09,1604,0.009
2024-01-10,1604,0.008
2024-01-11,1604,0.009
2024-01-12,1604,0.009
2024-01-13,1604,0.009
2024-01-14,1604,0.01
2024-01-15,1604,0.01
2024-01-16,1604,0.01
2024-01-17,1604,0.01
2024-01-18,1604,0.01
2024-01-19,1604,0.01
2024-01-20,1604,0.01
2024-01-21,1604,0.009
2024-01-22,1604,0.01
2024-01-23,1604,0.02
2024-01-24,1604,0.02
2024-01-25,1604,0.03
2024-01-26,1604,0.03
2024-01-27,1604,0.03
2024-01-01,1246,0.002
2024-01-02,1246,0.002
2024-01-03,1246,0.002
2024-01-04,1246,0.002
2024-01-05,1246,0.002
2024-01-06,1246,0.002
2024-01-07,1246,0.002
2024-01-08,1246,0.002
2024-01-09,1246,0.002
2024-01-10,1246,0.002
2024-01-11,1246,0.002
2024-01-12,1246,0.002
2024-01-13,1246,0.002
2024-01-14,1246,0.002
2024-01-15,1246,0.002
2024-01-16,1246,0.002
2024-01-17,1246,0.002
2024-01-18,1246,0.002
2024-01-19,1246,0.002
2024-01-20,1246,0.002
2024-01-21,1246,0.002
2024-01-22,1246,0.002
2024-01-23,1246,0.002
2024-01-24,1246,0.002
2024-01-25,1246,0.002
2024-01-26,1246,0.002
2024-01-27,1246,0.002
2024-01-01,492,0.02
2024-01-02,492,0.02
2024-01-03,492,0.02
2024-01-04,492,0.01
2024-01-05,492,0.01
2024-01-06,492,0.009
2024-01-07,492,0.009
2024-01-08,492,0.008
2024-01-09,492,0.008
2024-01-10,492,0.008
2024-01-11,492,0.007
2024-01-12,492,0.008
2024-01-13,492,0.008
2024-01-14,492,0.008
2024-01-15,492,0.007
2024-01-16,492,0.007
2024-01-17,492,0.007
2024-01-18,492,0.007
2024-01-19,492,0.007
2024-01-20,492,0.007
2024-01-21,492,0.006
2024-01-22,492,0.007
2024-01-23,492,0.007
2024-01-24,492,0.007
2024-01-25,492,0.007
2024-01-26,492,0.006
2024-01-27,492,0.006
2024-01-01,112,0.009
2024-01-02,112,0.009
2024-01-03,112,0.009
2024-01-04,112,0.009
2024-01-05,112,0.008
2024-01-06,112,0.008
2024-01-07,112,0.008
2024-01-08,112,0.008
2024-01-09,112,0.007
2024-01-10,112,0.007
2024-01-11,112,0.007
2024-01-12,112,0.007
2024-01-13,112,0.007
2024-01-14,112,0.007
2024-01-15,112,0.007
2024-01-16,112,0.007
2024-01-17,112,0.007
2024-01-18,112,0.007
2024-01-19,112,0.007
2024-01-20,112,0.007
2024-01-21,112,0.007
2024-01-22,112,0.007
2024-01-23,112,0.008
2024-01-24,112,0.007
2024-01-25,112,0.007
2024-01-26,112,0.006
2024-01-27,112,0.006
2024-01-01,456,0.07
2024-01-02,456,0.06
2024-01-03,456,0.06
2024-01-04,456,0.07
2024-01-05,456,0.07
2024-01-06,456,0.07
2024-01-07,456,0.07
2024-01-08,456,0.06
2024-01-09,456,0.06
2024-01-10,456,0.07
2024-01-11,456,0.06
2024-01-12,456,0.07
2024-01-13,456,0.07
2024-01-14,456,0.07
2024-01-15,456,0.06
2024-01-16,456,0.06
2024-01-17,456,0.06
2024-01-18,456,0.06
2024-01-19,456,0.06
2024-01-20,456,0.06
2024-01-21,456,0.05
2024-01-22,456,0.06
2024-01-23,456,0.06
2024-01-24,456,0.06
2024-01-25,456,0.06
2024-01-26,456,0.06
2024-01-27,456,0.06
2024-01-01,1652,0.006
2024-01-02,1652,0.006
2024-01-03,1652,0.006
2024-01-04,1652,0.006
2024-01-05,1652,0.006
2024-01-06,1652,0.007
2024-01-07,1652,0.007
2024-01-08,1652,0.007
2024-01-09,1652,0.006
2024-01-10,1652,0.006
2024-01-11,1652,0.006
2024-01-12,1652,0.006
2024-01-13,1652,0.006
2024-01-14,1652,0.007
2024-01-15,1652,0.007
2024-01-16,1652,0.006
2024-01-17,1652,0.006
2024-01-18,1652,0.006
2024-01-19,1652,0.006
2024-01-20,1652,0.006
2024-01-21,1652,0.006
2024-01-22,1652,0.006
2024-01-23,1652,0.006
2024-01-24,1652,0.006
2024-01-25,1652,0.006
2024-01-26,1652,0.006
2024-01-27,1652,0.006
2024-01-01,2041,0.009
2024-01-02,2041,0.009
2024-01-03,2041,0.009
2024-01-04,2041,0.009
2024-01-05,2041,0.009
2024-01-06,2041,0.009
2024-01-07,2041,0.009
2024-01-08,2041,0.008
2024-01-09,2041,0.008
2024-01-10,2041,0.008
2024-01-11,2041,0.008
2024-01-12,2041,0.008
2024-01-13,2041,0.008
2024-01-14,2041,0.008
2024-01-15,2041,0.007
2024-01-16,2041,0.007
2024-01-17,2041,0.007
2024-01-18,2041,0.008
2024-01-19,2041,0.008
2024-01-20,2041,0.008
2024-01-21,2041,0.008
2024-01-22,2041,0.008
2024-01-23,2041,0.008
2024-01-24,2041,0.008
2024-01-25,2041,0.008
2024-01-26,2041,0.008
2024-01-27,2041,0.008
2024-01-01,2283,0.002
2024-01-02,2283,0.002
2024-01-03,2283,0.002
2024-01-04,2283,0.002
2024-01-05,2283,0.002
2024-01-06,2283,0.002
2024-01-07,2283,0.002
2024-01-08,2283,0.002
2024-01-09,2283,0.002
2024-01-10,2283,0.002
2024-01-11,2283,0.002
2024-01-12,2283,0.002
2024-01-13,2283,0.002
2024-01-14,2283,0.002
2024-01-15,2283,0.002
2024-01-16,2283,0.002
2024-01-17,2283,0.002
2024-01-18,2283,0.002
2024-01-19,2283,0.002
2024-01-20,2283,0.002
2024-01-21,2283,0.002
2024-01-22,2283,0.002
2024-01-23,2283,0.002
2024-01-24,2283,0.002
2024-01-25,2283,0.002
2024-01-26,2283,0.002
2024-01-27,2283,0.002
2024-01-01,766,0.002
2024-01-02,766,0.002
2024-01-03,766,0.002
2024-01-04,766,0.002
2024-01-05,766,0.002
2024-01-06,766,0.002
2024-01-07,766,0.002
2024-01-08,766,0.002
2024-01-09,766,0.002
2024-01-10,766,0.002
2024-01-11,766,0.002
2024-01-12,766,0.002
2024-01-13,766,0.002
2024-01-14,766,0.002
2024-01-15,766,0.002
2024-01-16,766,0.002
2024-01-17,766,0.002
2024-01-18,766,0.002
2024-01-19,766,0.002
2024-01-20,766,0.002
2024-01-21,766,0.002
2024-01-22,766,0.002
2024-01-23,766,0.002
2024-01-24,766,0.002
2024-01-25,766,0.002
2024-01-26,766,0.002
2024-01-27,766,0.002
2024-01-01,1857,0.007
2024-01-02,1857,0.007
2024-01-03,1857,0.007
2024-01-04,1857,0.007
2024-01-05,1857,0.007
2024-01-06,1857,0.007
2024-01-07,1857,0.007
2024-01-08,1857,0.007
2024-01-09,1857,0.007
2024-01-10,1857,0.007
2024-01-11,1857,0.007
2024-01-12,1857,0.007
2024-01-13,1857,0.007
2024-01-14,1857,0.007
2024-01-15,1857,0.007
2024-01-16,1857,0.007
2024-01-17,1857,0.007
2024-01-18,1857,0.008
2024-01-19,1857,0.007
2024-01-20,1857,0.008
2024-01-21,1857,0.007
2024-01-22,1857,0.007
2024-01-23,1857,0.007
2024-01-24,1857,0.007
2024-01-25,1857,0.007
2024-01-26,1857,0.007
2024-01-27,1857,0.007
2024-01-01,1597,0.007
2024-01-02,1597,0.007
2024-01-03,1597,0.006
2024-01-04,1597,0.006
2024-01-05,1597,0.006
2024-01-06,1597,0.007
2024-01-07,1597,0.007
2024-01-08,1597,0.007
2024-01-09,1597,0.007
2024-01-10,1597,0.007
2024-01-11,1597,0.007
2024-01-12,1597,0.007
2024-01-13,1597,0.007
2024-01-14,1597,0.007
2024-01-15,1597,0.007
2024-01-16,1597,0.007
2024-01-17,1597,0.007
2024-01-18,1597,0.007
2024-01-19,1597,0.007
2024-01-20,1597,0.007
2024-01-21,1597,0.006
2024-01-22,1597,0.006
2024-01-23,1597,0.006
2024-01-24,1597,0.006
2024-01-25,1597,0.006
2024-01-26,1597,0.006
2024-01-27,1597,0.006
2024-01-01,1463,1.57
2024-01-02,1463,1.63
2024-01-03,1463,1.65
2024-01-04,1463,1.68
2024-01-05,1463,1.44
2024-01-06,1463,1.39
2024-01-07,1463,1.45
2024-01-08,1463,1.45
2024-01-09,1463,1.38
2024-01-10,1463,1.27
2024-01-11,1463,1.37
2024-01-12,1463,1.46
2024-01-13,1463,1.51
2024-01-14,1463,1.51
2024-01-15,1463,1.39
2024-01-16,1463,1.39
2024-01-17,1463,1.38
2024-01-18,1463,1.31
2024-01-19,1463,1.39
2024-01-20,1463,1.38
2024-01-21,1463,1.41
2024-01-22,1463,1.56
2024-01-23,1463,1.65
2024-01-24,1463,1.65
2024-01-25,1463,1.66
2024-01-26,1463,1.67
2024-01-27,1463,1.67
2024-01-01,1942,0.06
2024-01-02,1942,0.06
2024-01-03,1942,0.06
2024-01-04,1942,0.06
2024-01-05,1942,0.06
2024-01-06,1942,0.06
2024-01-07,1942,0.06
2024-01-08,1942,0.06
2024-01-09,1942,0.06
2024-01-10,1942,0.07
2024-01-11,1942,0.07
2024-01-12,1942,0.05
2024-01-13,1942,0.05
2024-01-14,1942,0.08
2024-01-15,1942,0.06
2024-01-16,1942,0.06
2024-01-17,1942,0.06
2024-01-18,1942,0.05
2024-01-19,1942,0.06
2024-01-20,1942,0.06
2024-01-21,1942,0.05
2024-01-22,1942,0.04
2024-01-23,1942,0.03
2024-01-24,1942,0.03
2024-01-25,1942,0.03
2024-01-26,1942,0.04
2024-01-27,1942,0.04
2024-01-01,264,0.007
2024-01-02,264,0.007
2024-01-03,264,0.007
2024-01-04,264,0.007
2024-01-05,264,0.007
2024-01-06,264,0.007
2024-01-07,264,0.007
2024-01-08,264,0.007
2024-01-09,264,0.007
2024-01-10,264,0.007
2024-01-11,264,0.007
2024-01-12,264,0.007
2024-01-13,264,0.007
2024-01-14,264,0.007
2024-01-15,264,0.007
2024-01-16,264,0.007
2024-01-17,264,0.007
2024-01-18,264,0.007
2024-01-19,264,0.007
2024-01-20,264,0.007
2024-01-21,264,0.009
2024-01-22,264,0.009
2024-01-23,264,0.009
2024-01-24,264,0.008
2024-01-25,264,0.008
2024-01-26,264,0.008
2024-01-27,264,0.008
2024-01-01,1557,0.003
2024-01-02,1557,0.003
2024-01-03,1557,0.003
2024-01-04,1557,0.003
2024-01-05,1557,0.003
2024-01-06,1557,0.003
2024-01-07,1557,0.003
2024-01-08,1557,0.003
2024-01-09,1557,0.003
2024-01-10,1557,0.003
2024-01-11,1557,0.003
2024-01-12,1557,0.003
2024-01-13,1557,0.003
2024-01-14,1557,0.003
2024-01-15,1557,0.003
2024-01-16,1557,0.003
2024-01-17,1557,0.003
2024-01-18,1557,0.003
2024-01-19,1557,0.003
2024-01-20,1557,0.003
2024-01-21,1557,0.003
2024-01-22,1557,0.003
2024-01-23,1557,0.003
2024-01-24,1557,0.003
2024-01-25,1557,0.003
2024-01-26,1557,0.003
2024-01-27,1557,0.003
2024-01-01,1181,0.003
2024-01-02,1181,0.003
2024-01-03,1181,0.003
2024-01-04,1181,0.003
2024-01-05,1181,0.003
2024-01-06,1181,0.003
2024-01-07,1181,0.003
2024-01-08,1181,0.003
2024-01-09,1181,0.003
2024-01-10,1181,0.003
2024-01-11,1181,0.003
2024-01-12,1181,0.003
2024-01-13,1181,0.003
2024-01-14,1181,0.003
2024-01-15,1181,0.003
2024-01-16,1181,0.003
2024-01-17,1181,0.003
2024-01-18,1181,0.003
2024-01-19,1181,0.003
2024-01-20,1181,0.003
2024-01-21,1181,0.003
2024-01-22,1181,0.003
2024-01-23,1181,0.003
2024-01-24,1181,0.003
2024-01-25,1181,0.003
2024-01-26,1181,0.003
2024-01-27,1181,0.003
2024-01-01,59,0.003
2024-01-02,59,0.003
2024-01-03,59,0.003
2024-01-04,59,0.003
2024-01-05,59,0.003
2024-01-06,59,0.003
2024-01-07,59,0.003
2024-01-08,59,0.003
2024-01-09,59,0.003
2024-01-10,59,0.003
2024-01-11,59,0.003
2024-01-12,59,0.003
2024-01-13,59,0.003
2024-01-14,59,0.003
2024-01-15,59,0.003
2024-01-16,59,0.003
2024-01-17,59,0.003
2024-01-18,59,0.003
2024-01-19,59,0.003
2024-01-20,59,0.003
2024-01-21,59,0.003
2024-01-22,59,0.003
2024-01-23,59,0.003
2024-01-24,59,0.003
2024-01-25,59,0.003
2024-01-26,59,0.003
2024-01-27,59,0.003
2024-01-01,1979,0.007
2024-01-02,1979,0.007
2024-01-03,1979,0.007
2024-01-04,1979,0.007
2024-01-05,1979,0.007
2024-01-06,1979,0.007
2024-01-07,1979,0.007
2024-01-08,1979,0.007
2024-01-09,1979,0.006
2024-01-10,1979,0.006
2024-01-11,1979,0.006
2024-01-12,1979,0.006
2024-01-13,1979,0.007
2024-01-14,1979,0.007
2024-01-15,1979,0.006
2024-01-16,1979,0.006
2024-01-17,1979,0.006
2024-01-18,1979,0.007
2024-01-19,1979,0.007
2024-01-20,1979,0.006
2024-01-21,1979,0.006
2024-01-22,1979,0.006
2024-01-23,1979,0.006
2024-01-24,1979,0.007
2024-01-25,1979,0.007
2024-01-26,1979,0.006
2024-01-27,1979,0.006
2024-01-01,1177,0.002
2024-01-02,1177,0.002
2024-01-03,1177,0.002
2024-01-04,1177,0.002
2024-01-05,1177,0.002
2024-01-06,1177,0.002
2024-01-07,1177,0.002
2024-01-08,1177,0.002
2024-01-09,1177,0.002
2024-01-10,1177,0.002
2024-01-11,1177,0.002
2024-01-12,1177,0.002
2024-01-13,1177,0.002
2024-01-14,1177,0.002
2024-01-15,1177,0.002
2024-01-16,1177,0.002
2024-01-17,1177,0.002
2024-01-18,1177,0.002
2024-01-19,1177,0.002
2024-01-20,1177,0.002
2024-01-21,1177,0.002
2024-01-22,1177,0.002
2024-01-23,1177,0.002
2024-01-24,1177,0.002
2024-01-25,1177,0.002
2024-01-26,1177,0.002
2024-01-27,1177,0.002
2024-01-01,1849,0.002
2024-01-02,1849,0.002
2024-01-03,1849,0.002
2024-01-04,1849,0.002
2024-01-05,1849,0.002
2024-01-06,1849,0.002
2024-01-07,1849,0.002
2024-01-08,1849,0.002
2024-01-09,1849,0.002
2024-01-10,1849,0.002
2024-01-11,1849,0.002
2024-01-12,1849,0.002
2024-01-13,1849,0.002
2024-01-14,1849,0.002
2024-01-15,1849,0.002
2024-01-16,1849,0.002
2024-01-17,1849,0.002
2024-01-18,1849,0.002
2024-01-19,1849,0.002
2024-01-20,1849,0.002
2024-01-21,1849,0.002
2024-01-22,1849,0.002
2024-01-23,1849,0.002
2024-01-24,1849,0.002
2024-01-25,1849,0.002
2024-01-26,1849,0.002
2024-01-27,1849,0.002
2024-01-01,308,0.24
2024-01-02,308,0.39
2024-01-03,308,0.44
2024-01-04,308,0.51
2024-01-05,308,0.53
2024-01-06,308,0.47
2024-01-07,308,0.36
2024-01-08,308,0.36
2024-01-09,308,0.32
2024-01-10,308,0.37
2024-01-11,308,0.47
2024-01-12,308,0.46
2024-01-13,308,0.48
2024-01-14,308,0.39
2024-01-15,308,0.14
2024-01-16,308,0.13
2024-01-17,308,0.17
2024-01-18,308,0.16
2024-01-19,308,0.13
2024-01-20,308,0.13
2024-01-21,308,0.1
2024-01-22,308,0.11
2024-01-23,308,0.12
2024-01-24,308,0.13
2024-01-25,308,0.14
2024-01-26,308,0.12
2024-01-27,308,0.12
2024-01-01,1898,0.002
2024-01-02,1898,0.002
2024-01-03,1898,0.002
2024-01-04,1898,0.002
2024-01-05,1898,0.002
2024-01-06,1898,0.002
2024-01-07,1898,0.002
2024-01-08,1898,0.002
2024-01-09,1898,0.002
2024-01-10,1898,0.002
2024-01-11,1898,0.002
2024-01-12,1898,0.002
2024-01-13,1898,0.002
2024-01-14,1898,0.002
2024-01-15,1898,0.002
2024-01-16,1898,0.002
2024-01-17,1898,0.002
2024-01-18,1898,0.002
2024-01-19,1898,0.002
2024-01-20,1898,0.002
2024-01-21,1898,0.002
2024-01-22,1898,0.002
2024-01-23,1898,0.002
2024-01-24,1898,0.002
2024-01-25,1898,0.002
2024-01-26,1898,0.002
2024-01-27,1898,0.002
2024-01-01,1404,0.003
2024-01-02,1404,0.003
2024-01-03,1404,0.003
2024-01-04,1404,0.003
2024-01-05,1404,0.003
2024-01-06,1404,0.003
2024-01-07,1404,0.003
2024-01-08,1404,0.003
2024-01-09,1404,0.003
2024-01-10,1404,0.003
2024-01-11,1404,0.003
2024-01-12,1404,0.003
2024-01-13,1404,0.003
2024-01-14,1404,0.003
2024-01-15,1404,0.003
2024-01-16,1404,0.003
2024-01-17,1404,0.003
2024-01-18,1404,0.003
2024-01-19,1404,0.003
2024-01-20,1404,0.003
2024-01-21,1404,0.003
2024-01-22,1404,0.003
2024-01-23,1404,0.003
2024-01-24,1404,0.003
2024-01-25,1404,0.003
2024-01-26,1404,0.003
2024-01-27,1404,0.003
2024-01-01,2209,0.2
2024-01-02,2209,0.2
2024-01-03,2209,0.2
2024-01-04,2209,0.2
2024-01-05,2209,0.2
2024-01-06,2209,0.19
2024-01-07,2209,0.19
2024-01-08,2209,0.18
2024-01-09,2209,0.18
2024-01-10,2209,0.16
2024-01-11,2209,0.13
2024-01-12,2209,0.12
2024-01-13,2209,0.12
2024-01-14,2209,0.12
2024-01-15,2209,0.12
2024-01-16,2209,0.12
2024-01-17,2209,0.12
2024-01-18,2209,0.1
2024-01-19,2209,0.1
2024-01-20,2209,0.09
2024-01-21,2209,0.09
2024-01-22,2209,0.09
2024-01-23,2209,0.08
2024-01-24,2209,0.08
2024-01-25,2209,0.07
2024-01-26,2209,0.07
2024-01-27,2209,0.07
2024-01-01,1329,0.002
2024-01-02,1329,0.002
2024-01-03,1329,0.002
2024-01-04,1329,0.002
2024-01-05,1329,0.002
2024-01-06,1329,0.002
2024-01-07,1329,0.002
2024-01-08,1329,0.002
2024-01-09,1329,0.002
2024-01-10,1329,0.002
2024-01-11,1329,0.002
2024-01-12,1329,0.002
2024-01-13,1329,0.002
2024-01-14,1329,0.002
2024-01-15,1329,0.002
2024-01-16,1329,0.002
2024-01-17,1329,0.002
2024-01-18,1329,0.002
2024-01-19,1329,0.002
2024-01-20,1329,0.002
2024-01-21,1329,0.002
2024-01-22,1329,0.002
2024-01-23,1329,0.002
2024-01-24,1329,0.002
2024-01-25,1329,0.002
2024-01-26,1329,0.002
2024-01-27,1329,0.002
2024-01-01,1095,0.002
2024-01-02,1095,0.002
2024-01-03,1095,0.002
2024-01-04,1095,0.002
2024-01-05,1095,0.002
2024-01-06,1095,0.002
2024-01-07,1095,0.002
2024-01-08,1095,0.002
2024-01-09,1095,0.002
2024-01-10,1095,0.002
2024-01-11,1095,0.002
2024-01-12,1095,0.002
2024-01-13,1095,0.002
2024-01-14,1095,0.002
2024-01-15,1095,0.002
2024-01-16,1095,0.002
2024-01-17,1095,0.002
2024-01-18,1095,0.002
2024-01-19,1095,0.002
2024-01-20,1095,0.002
2024-01-21,1095,0.002
2024-01-22,1095,0.002
2024-01-23,1095,0.002
2024-01-24,1095,0.002
2024-01-25,1095,0.002
2024-01-26,1095,0.002
2024-01-27,1095,0.002
2024-01-01,72,0.14
2024-01-02,72,0.14
2024-01-03,72,0.14
2024-01-04,72,0.14
2024-01-05,72,0.14
2024-01-06,72,0.16
2024-01-07,72,0.2
2024-01-08,72,0.2
2024-01-09,72,0.2
2024-01-10,72,0.2
2024-01-11,72,0.2
2024-01-12,72,0.2
2024-01-13,72,0.2
2024-01-14,72,0.2
2024-01-15,72,0.2
2024-01-16,72,0.2
2024-01-17,72,0.2
2024-01-18,72,0.2
2024-01-19,72,0.2
2024-01-20,72,0.2
2024-01-21,72,0.2
2024-01-22,72,0.2
2024-01-23,72,0.2
2024-01-24,72,0.2
2024-01-25,72,0.2
2024-01-26,72,0.2
2024-01-27,72,0.2
2024-01-01,1709,0.002
2024-01-02,1709,0.002
2024-01-03,1709,0.002
2024-01-04,1709,0.002
2024-01-05,1709,0.002
2024-01-06,1709,0.002
2024-01-07,1709,0.002
2024-01-08,1709,0.002
2024-01-09,1709,0.002
2024-01-10,1709,0.002
2024-01-11,1709,0.002
2024-01-12,1709,0.002
2024-01-13,1709,0.002
2024-01-14,1709,0.002
2024-01-15,1709,0.002
2024-01-16,1709,0.002
2024-01-17,1709,0.002
2024-01-18,1709,0.002
2024-01-19,1709,0.002
2024-01-20,1709,0.002
2024-01-21,1709,0.002
2024-01-22,1709,0.002
2024-01-23,1709,0.002
2024-01-24,1709,0.002
2024-01-25,1709,0.002
2024-01-26,1709,0.002
2024-01-27,1709,0.002
2024-01-01,2307,0.003
2024-01-02,2307,0.003
2024-01-03,2307,0.003
2024-01-04,2307,0.003
2024-01-05,2307,0.003
2024-01-06,2307,0.003
2024-01-07,2307,0.003
